NN_N100_3_0001Freq_Towd,NN_N100_3_0001AmpV_Towd,NN_N100_3_0001Phase_Towd,NN_N100_3_0003Freq_Towd,NN_N100_3_0003AmpV_Towd,NN_N100_3_0003Phase_Towd,NN_N100_3_0005Freq_Towd,NN_N100_3_0005AmpV_Towd,NN_N100_3_0005Phase_Towd,NN_N100_3_0007Freq_Towd,NN_N100_3_0007AmpV_Towd,NN_N100_3_0007Phase_Towd,NN_N100_3_0009Freq_Towd,NN_N100_3_0009AmpV_Towd,NN_N100_3_0009Phase_Towd,NN_N100_3_0011Freq_Towd,NN_N100_3_0011AmpV_Towd,NN_N100_3_0011Phase_Towd,NN_N100_3_0013Freq_Towd,NN_N100_3_0013AmpV_Towd,NN_N100_3_0013Phase_Towd,NN_N100_3_0015Freq_Towd,NN_N100_3_0015AmpV_Towd,NN_N100_3_0015Phase_Towd,NN_N100_3_0017Freq_Towd,NN_N100_3_0017AmpV_Towd,NN_N100_3_0017Phase_Towd,NN_N100_3_0019Freq_Towd,NN_N100_3_0019AmpV_Towd,NN_N100_3_0019Phase_Towd,NN_N100_3_0021Freq_Towd,NN_N100_3_0021AmpV_Towd,NN_N100_3_0021Phase_Towd,NN_N100_3_0023Freq_Towd,NN_N100_3_0023AmpV_Towd,NN_N100_3_0023Phase_Towd,NN_N100_3_0025Freq_Towd,NN_N100_3_0025AmpV_Towd,NN_N100_3_0025Phase_Towd,NN_N100_3_0027Freq_Towd,NN_N100_3_0027AmpV_Towd,NN_N100_3_0027Phase_Towd,NN_N100_3_0029Freq_Towd,NN_N100_3_0029AmpV_Towd,NN_N100_3_0029Phase_Towd,NN_N100_3_0031Freq_Towd,NN_N100_3_0031AmpV_Towd,NN_N100_3_0031Phase_Towd,NN_N100_3_0033Freq_Towd,NN_N100_3_0033AmpV_Towd,NN_N100_3_0033Phase_Towd
310597,0.000710487,203.05,310597,0.000761747,198.867,310597,0.000743866,201.041,310597,0.000709295,199.175,310597,0.000640154,202.611,310597,0.000811815,203.224,310597,0.000718832,196.003,310597,0.000860691,201.411,310597,0.000766516,201.298,310597,0.000839233,200.142,310597,0.000700951,205.449,310597,0.000728369,200.257,310597,0.000817776,208.833,310597,0.000758171,201.561,310597,0.000772476,201.384,310597,0.000896454,201.654,310597,0.000792742,199.531
310797,0.000720024,193.541,310797,0.000686646,201.759,310797,0.000678301,199.432,310797,0.000783205,196.475,310797,0.00069499,197.225,310797,0.000827312,202.32,310797,0.000753403,194.505,310797,0.000795126,193.023,310797,0.000808239,201.875,310797,0.000861883,200.879,310797,0.000610352,210.097,310797,0.000737906,203.592,310797,0.000759363,206.546,310797,0.000865459,202.473,310797,0.000799894,202.751,310797,0.000751019,200.03,310797,0.000729561,193.751
310997,0.000761747,203.45,310997,0.000835657,195.249,310997,0.000813007,193.166,310997,0.000780821,202.058,310997,0.00082016,197.116,310997,0.000678301,198.698,310997,0.000761747,197.245,310997,0.000751019,204.462,310997,0.000795126,200.947,310997,0.000773668,197.991,310997,0.000804663,199.516,310997,0.000725985,206.123,310997,0.000799894,200.775,310997,0.000864267,201.575,310997,0.000745058,203.867,310997,0.000889301,195.415,310997,0.000811815,204.09
311198,0.000835657,203.687,311198,0.000805855,205.179,311198,0.000722408,203.102,311198,0.00082016,207.034,311198,0.000818968,203.103,311198,0.00066638,203.175,311198,0.000765324,199.486,311198,0.000777245,198.271,311198,0.000760555,195.85,311198,0.000798702,201.62,311198,0.00079751,206.432,311198,0.00071764,193.08,311198,0.000840425,198.308,311198,0.000765324,200.88,311198,0.000758171,196.469,311198,0.000749826,200.404,311198,0.000845194,195.823
311398,0.000839233,200.218,311398,0.000607967,203.616,311398,0.000841618,205.493,311398,0.000722408,197.901,311398,0.000790358,195.805,311398,0.000779629,203.398,311398,0.000770092,202.441,311398,0.000724792,202.903,311398,0.000731945,196.605,311398,0.000765324,194.585,311398,0.000807047,199.648,311398,0.000742674,204.768,311398,0.0007689,202.078,311398,0.000817776,197.775,311398,0.000783205,201.373,311398,0.000818968,207.559,311398,0.000807047,198.277
311598,0.000813007,202.392,311598,0.000708103,206.889,311598,0.000855923,199.782,311598,0.000690222,203.698,311598,0.000817776,210.741,311598,0.000822544,197.489,311598,0.000729561,198.619,311598,0.000824928,197.073,311598,0.000799894,201.095,311598,0.000808239,188.893,311598,0.000711679,203.872,311598,0.000764132,201.279,311598,0.000798702,208.12,311598,0.000795126,192.857,311598,0.000845194,204.991,311598,0.000727177,200.764,311598,0.000697374,201.522
311799,0.000810623,201.356,311799,0.000802279,197.06,311799,0.000784397,202.007,311799,0.000764132,203.578,311799,0.000756979,207.679,311799,0.000816584,196.925,311799,0.000779629,188.86,311799,0.000792742,201.314,311799,0.000747442,190.159,311799,0.000753403,198.296,311799,0.000793934,199.723,311799,0.000864267,200.042,311799,0.000662804,192.828,311799,0.000761747,198.098,311799,0.000834465,194.416,311799,0.000696182,200.278,311799,0.000818968,199.681
311999,0.000722408,202.853,311999,0.000835657,200.851,311999,0.000729561,206.544,311999,0.000690222,209.287,311999,0.000865459,198.411,311999,0.000772476,195.912,311999,0.000805855,195.131,311999,0.000891685,203.767,311999,0.000853539,196.176,311999,0.000753403,198.497,311999,0.000851154,202.979,311999,0.000840425,210.706,311999,0.00074029,200.402,311999,0.000861883,203.275,311999,0.000796318,202.036,311999,0.000741482,191.639,311999,0.000795126,199.827
312199,0.000878572,201.549,312199,0.000699759,207.812,312199,0.000798702,205.896,312199,0.000878572,202.043,312199,0.000897646,196.163,312199,0.000754595,200.309,312199,0.000809431,204.805,312199,0.000767708,198.411,312199,0.000765324,204.499,312199,0.000807047,201.26,312199,0.000841618,205.129,312199,0.00074625,201.028,312199,0.000652075,198.411,312199,0.000817776,198.305,312199,0.000745058,206.668,312199,0.000787973,198.026,312199,0.000758171,199.697
312400,0.000706911,197.706,312400,0.000709295,201.437,312400,0.000816584,203.091,312400,0.000741482,190.796,312400,0.000841618,207.822,312400,0.000765324,196.771,312400,0.000888109,206.103,312400,0.000816584,199.128,312400,0.000844002,204.77,312400,0.00082612,199.172,312400,0.00074625,204.492,312400,0.000817776,205.537,312400,0.000762939,204.9,312400,0.000760555,201.261,312400,0.000773668,203.574,312400,0.000792742,202.134,312400,0.00082016,196.404
312600,0.000795126,192.42,312600,0.00082612,200.563,312600,0.000858307,199.421,312600,0.000722408,196.913,312600,0.000737906,198.911,312600,0.000766516,205.587,312600,0.000686646,204.355,312600,0.000795126,200.129,312600,0.0007689,203.436,312600,0.0007689,194.667,312600,0.000773668,200.066,312600,0.000749826,194.485,312600,0.000807047,205.599,312600,0.000805855,194.781,312600,0.000833273,198.932,312600,0.00089407,204.46,312600,0.000649691,199.643
312800,0.000785589,205.689,312800,0.000905991,203.839,312800,0.000880957,197.673,312800,0.000903606,201.006,312800,0.000758171,201.477,312800,0.000790358,210.035,312800,0.000796318,192.318,312800,0.000764132,195.236,312800,0.000790358,204.569,312800,0.000861883,198.31,312800,0.000830889,203.744,312800,0.000838041,203.804,312800,0.000818968,193.839,312800,0.000739098,194.515,312800,0.000947714,200.908,312800,0.000805855,201.67,312800,0.000835657,199.371
313001,0.000634193,200.531,313001,0.000679493,203.162,313001,0.000815392,193.028,313001,0.000742674,204.232,313001,0.000827312,208.177,313001,0.000811815,201.216,313001,0.000905991,193.562,313001,0.000760555,202.633,313001,0.000766516,199.287,313001,0.000762939,200.575,313001,0.000809431,202.378,313001,0.000869036,198.186,313001,0.000760555,198.411,313001,0.000869036,207.432,313001,0.000636578,206.778,313001,0.000715256,197.622,313001,0.000847578,208.575
313201,0.000777245,200.895,313201,0.00084281,200.753,313201,0.000815392,203.5,313201,0.000830889,200.63,313201,0.000772476,202.817,313201,0.000742674,196.747,313201,0.000817776,202.794,313201,0.000776052,199.416,313201,0.000839233,204.211,313201,0.000782013,204.193,313201,0.000793934,202.294,313201,0.000884533,199.391,313201,0.00079155,208.135,313201,0.000792742,200.655,313201,0.00066638,200.592,313201,0.000778437,203.746,313201,0.000789165,205.225
313401,0.000851154,203.339,313401,0.000818968,196.612,313401,0.000799894,201.86,313401,0.00082612,199.172,313401,0.000790358,204.454,313401,0.000827312,202.69,313401,0.00068903,203.606,313401,0.00079751,202.851,313401,0.000705719,200.532,313401,0.000756979,201.796,313401,0.000844002,198.719,313401,0.00082612,197.414,313401,0.000833273,205.482,313401,0.000897646,206.996,313401,0.000693798,205.084,313401,0.000756979,195.949,313401,0.000860691,204.269
313602,0.000803471,206.433,313602,0.000818968,196.956,313602,0.000728369,200.554,313602,0.00082612,205.472,313602,0.000793934,190.174,313602,0.000743866,202.96,313602,0.000714064,201.939,313602,0.000849962,204.494,313602,0.000917912,203.575,313602,0.000603199,206.586,313602,0.000739098,204.017,313602,0.000814199,192.377,313602,0.000783205,199.489,313602,0.000752211,203.285,313602,0.000896454,194.591,313602,0.000784397,195.289,313602,0.000896454,197.927
313802,0.000921488,203.955,313802,0.000882149,205.472,313802,0.000785589,205.415,313802,0.000714064,210.015,313802,0.000847578,198.82,313802,0.000829697,199.536,313802,0.000793934,201.331,313802,0.000864267,202.18,313802,0.000827312,206.141,313802,0.000739098,195.772,313802,0.00071764,200.678,313802,0.000784397,207.366,313802,0.000801086,203.831,313802,0.000760555,203.036,313802,0.000715256,207.486,313802,0.000854731,197.397,313802,0.000833273,197.761
314002,0.00066638,195.813,314002,0.000754595,210.44,314002,0.00079751,206.893,314002,0.00071764,198.411,314002,0.000759363,210.737,314002,0.000792742,198.793,314002,0.000731945,197.465,314002,0.000795126,203.077,314002,0.000716448,194,314002,0.000808239,199.859,314002,0.000803471,193.341,314002,0.000686646,201.035,314002,0.000849962,203.265,314002,0.000760555,205.215,314002,0.000824928,201.935,314002,0.000808239,192.777,314002,0.000753403,200.426
314203,0.000772476,198.383,314203,0.00090003,208.421,314203,0.000844002,194.745,314203,0.000741482,194.469,314203,0.000859499,207.406,314203,0.000722408,207.519,314203,0.000712872,204.175,314203,0.000745058,210.118,314203,0.000777245,205.403,314203,0.000625849,196.332,314203,0.000808239,201.04,314203,0.000741482,204.439,314203,0.000816584,205.461,314203,0.000725985,205.024,314203,0.000677109,204.639,314203,0.000760555,204.007,314203,0.000737906,197.912
314403,0.000874996,200.966,314403,0.000756979,199.642,314403,0.000830889,197.315,314403,0.000796318,197.839,314403,0.000658035,203.928,314403,0.000901222,198.459,314403,0.000809431,198.679,314403,0.00074029,201.194,314403,0.000787973,201.909,314403,0.000782013,198.91,314403,0.000866652,201.443,314403,0.000790358,203.053,314403,0.000823736,197.201,314403,0.000789165,195.531,314403,0.000673532,202.8,314403,0.000852346,200.167,314403,0.000836849,200.072
314603,0.000793934,203.61,314603,0.000858307,195.66,314603,0.000845194,199.898,314603,0.000853539,201.005,314603,0.000815392,195.992,314603,0.000697374,197.231,314603,0.000803471,196.847,314603,0.000697374,195.4,314603,0.000725985,201.516,314603,0.000716448,196.082,314603,0.000778437,198.133,314603,0.000809431,194.266,314603,0.000702143,201.687,314603,0.000884533,197.21,314603,0.000798702,198.139,314603,0.000828505,198.829,314603,0.000839233,199.96
314804,0.000761747,199.806,314804,0.000778437,204.498,314804,0.000859499,203.873,314804,0.000799894,205.973,314804,0.000834465,198.411,314804,0.000753403,202.067,314804,0.000712872,201.118,314804,0.000892878,193.388,314804,0.000865459,204.493,314804,0.000916719,208.491,314804,0.000814199,198.198,314804,0.000860691,204.415,314804,0.000708103,200.43,314804,0.000959635,205.979,314804,0.000770092,200.606,314804,0.000795126,202.613,314804,0.000693798,199.815
315004,0.000751019,203.729,315004,0.000731945,195.719,315004,0.000729561,197.817,315004,0.000754595,192.338,315004,0.00077486,203.457,315004,0.000767708,197.224,315004,0.000779629,200.163,315004,0.000802279,203.067,315004,0.000777245,201.37,315004,0.000829697,201.105,315004,0.000759363,198.525,315004,0.000835657,200.851,315004,0.000761747,203.485,315004,0.000867844,198.86,315004,0.000827312,206.289,315004,0.000876188,198.188,315004,0.00082016,199.653
315204,0.000705719,201.327,315204,0.000784397,207.289,315204,0.000779629,204.068,315204,0.000708103,203.036,315204,0.000810623,205.337,315204,0.000859499,199.974,315204,0.000736713,205.711,315204,0.000847578,197.976,315204,0.00082612,200.641,315204,0.000770092,201.515,315204,0.000743866,204.485,315204,0.000845194,191.012,315204,0.000824928,209.89,315204,0.000790358,202.586,315204,0.000828505,202.626,315204,0.000872612,202.117,315204,0.000780821,203.675
315404,0.000830889,204.372,315404,0.000762939,203.414,315404,0.000729561,196.838,315404,0.000822544,201.393,315404,0.000785589,204.555,315404,0.000818968,201.905,315404,0.000702143,204.624,315404,0.000867844,202.766,315404,0.000895262,200.543,315404,0.000753403,205.244,315404,0.000917912,207.42,315404,0.000832081,205.776,315404,0.000888109,200.29,315404,0.000803471,204.602,315404,0.000765324,196.403,315404,0.000786781,196.293,315404,0.000731945,203.447
315605,0.000810623,205.413,315605,0.000829697,198.724,315605,0.000835657,201.369,315605,0.000882149,202.027,315605,0.000799894,209.226,315605,0.000830889,204.925,315605,0.000838041,200.534,315605,0.000748634,199.944,315605,0.00082016,198.119,315605,0.000834465,198.801,315605,0.000722408,200.844,315605,0.000662804,201.911,315605,0.000844002,200.905,315605,0.000854731,199.933,315605,0.00084281,201.554,315605,0.000754595,201.661,315605,0.000745058,197.451
315805,0.000786781,199.127,315805,0.000686646,200.906,315805,0.000816584,199.048,315805,0.000793934,204.733,315805,0.000787973,204.058,315805,0.000808239,209.389,315805,0.000864267,207.969,315805,0.000832081,205.408,315805,0.000822544,199.86,315805,0.000704527,205.629,315805,0.00077486,197.32,315805,0.000742674,198.002,315805,0.000867844,201.914,315805,0.000867844,195.641,315805,0.000752211,198.411,315805,0.000821352,197.46,315805,0.000741482,201.074
316005,0.000866652,202.193,316005,0.00082016,203.52,316005,0.00079751,200.423,316005,0.000815392,204.482,316005,0.0007689,207.064,316005,0.000889301,201.481,316005,0.000840425,203.223,316005,0.00092268,200.787,316005,0.000742674,196.721,316005,0.000817776,196.716,316005,0.000700951,206.193,316005,0.000882149,205.613,316005,0.000749826,204.174,316005,0.000704527,202.14,316005,0.000890493,203.485,316005,0.00084877,205.25,316005,0.000811815,202.691
316206,0.000902414,205.26,316206,0.000830889,206.181,316206,0.000956059,205.368,316206,0.00074625,208.515,316206,0.000765324,203.861,316206,0.000938177,200.398,316206,0.000798702,202.051,316206,0.000810623,201.466,316206,0.000758171,194.983,316206,0.000652075,203.906,316206,0.000921488,200.648,316206,0.00074625,203.335,316206,0.000751019,196.738,316206,0.000876188,200.021,316206,0.000789165,195.615,316206,0.000822544,192.593,316206,0.000845194,196.435
316406,0.000721216,208.284,316406,0.000789165,194.377,316406,0.000786781,204.209,316406,0.000876188,200.315,316406,0.000869036,201.606,316406,0.000824928,202.043,316406,0.000795126,209.169,316406,0.000782013,201.519,316406,0.000858307,202.331,316406,0.000808239,209.431,316406,0.000733137,199.712,316406,0.000886917,196.166,316406,0.000729561,202.757,316406,0.000807047,199.539,316406,0.000857115,193.556,316406,0.000770092,207.859,316406,0.00084877,198.87
316606,0.000861883,201.382,316606,0.000882149,199.443,316606,0.000804663,210.853,316606,0.000853539,204.933,316606,0.00084281,200.601,316606,0.00087738,210.705,316606,0.000838041,205.855,316606,0.000696182,199.126,316606,0.000787973,208.646,316606,0.000876188,202.174,316606,0.000807047,201.37,316606,0.000821352,196.564,316606,0.00079751,204.433,316606,0.000748634,199.106,316606,0.000777245,198.913,316606,0.000813007,199.024,316606,0.000754595,189.518
316807,0.000815392,201.577,316807,0.000836849,207.026,316807,0.000886917,206.413,316807,0.000903606,212.618,316807,0.000785589,196.043,316807,0.00090003,202.661,316807,0.000780821,205.566,316807,0.000829697,193.064,316807,0.000869036,201.811,316807,0.000790358,199.811,316807,0.00084281,202.432,316807,0.00074625,203.335,316807,0.000853539,202.23,316807,0.000844002,204.986,316807,0.000845194,197.436,316807,0.000832081,201.383,316807,0.000753403,203.656
317007,0.000749826,201.541,317007,0.000789165,204.878,317007,0.000771284,194.365,317007,0.000865459,200.84,317007,0.000811815,197.984,317007,0.000898838,200.391,317007,0.000869036,204.892,317007,0.000742674,206.173,317007,0.000886917,201.739,317007,0.000882149,200.698,317007,0.000804663,201.891,317007,0.000756979,202.975,317007,0.0007689,204.831,317007,0.000860691,204.342,317007,0.000833273,204.304,317007,0.000849962,204.134,317007,0.000771284,204.793
317207,0.000822544,200.788,317207,0.00079751,199.254,317207,0.000818968,195.11,317207,0.000834465,206.439,317207,0.000801086,198.681,317207,0.000892878,206.003,317207,0.000932217,202.138,317207,0.000778437,202.287,317207,0.000751019,197.2,317207,0.000720024,204.115,317207,0.000827312,195.742,317207,0.000804663,199.166,317207,0.000884533,196.965,317207,0.000795126,192.773,317207,0.000805855,201.859,317207,0.000844002,200.543,317207,0.000808239,199.67
317408,0.00079155,198.685,317408,0.000805855,200.813,317408,0.000792742,204.304,317408,0.000845194,197.717,317408,0.000932217,196.577,317408,0.000815392,201.874,317408,0.000840425,204.103,317408,0.00082612,200.641,317408,0.000947714,204.095,317408,0.000888109,201.653,317408,0.000839233,206.659,317408,0.000761747,200.976,317408,0.000807047,200.613,317408,0.000844002,205.643,317408,0.000772476,200.543,317408,0.000855923,200.337,317408,0.000876188,196.855
317608,0.000844002,202.188,317608,0.000852346,203.128,317608,0.000832081,204.338,317608,0.000747442,201.864,317608,0.000907183,201.473,317608,0.000807047,207.231,317608,0.000801086,203.944,317608,0.000816584,207.937,317608,0.000873804,207.427,317608,0.000802279,199.141,317608,0.000810623,197.209,317608,0.000804663,200.623,317608,0.000814199,204.252,317608,0.000799894,194.89,317608,0.000816584,208.198,317608,0.000748634,189.965,317608,0.000816584,195.543
317808,0.00084877,198.794,317808,0.0007689,198.946,317808,0.000821352,201.765,317808,0.000668764,192.495,317808,0.000724792,199.967,317808,0.000903606,200.641,317808,0.000870228,199.907,317808,0.000901222,200.962,317808,0.00082016,201.268,317808,0.000785589,211.683,317808,0.000731945,199.775,317808,0.000838041,204.718,317808,0.000801086,201.175,317808,0.000839233,201.614,317808,0.00082612,204.543,317808,0.000863075,200.674,317808,0.000803471,195.69
318009,0.000929832,211.894,318009,0.000761747,190.511,318009,0.000802279,197.142,318009,0.000892878,200.355,318009,0.000756979,199.557,318009,0.000830889,195.415,318009,0.000860691,205.126,318009,0.000838041,206.549,318009,0.000830889,199.531,318009,0.000869036,195.544,318009,0.000748634,200.554,318009,0.000810623,199.346,318009,0.000874996,204.623,318009,0.00084281,199.028,318009,0.000752211,196.024,318009,0.000755787,207.032,318009,0.000805855,207.194
318209,0.000790358,202.974,318209,0.000747442,201.984,318209,0.000697374,197.448,318209,0.000777245,198.634,318209,0.000762939,204.737,318209,0.000966787,203.127,318209,0.000786781,202.023,318209,0.000777245,202.321,318209,0.000891685,205.039,318209,0.000861883,205.698,318209,0.000747442,196.79,318209,0.000779629,196.213,318209,0.000743866,202.875,318209,0.000786781,204.014,318209,0.00082612,195.162,318209,0.000785589,201.228,318209,0.000814199,203.799
318409,0.000747442,204.044,318409,0.000817776,199.896,318409,0.000807047,203.581,318409,0.000709295,200.396,318409,0.000777245,205.721,318409,0.000823736,205.805,318409,0.000799894,201.366,318409,0.000761747,197.813,318409,0.000851154,194.544,318409,0.000815392,204.218,318409,0.000813007,201.749,318409,0.000765324,200.365,318409,0.000776052,196.651,318409,0.000870228,202.031,318409,0.000844002,198.154,318409,0.000747442,201.489,318409,0.000758171,202.988
